Gene ID,0 nM,1 nM,5 nM,10 nM,15 nM,20 nM,50 nM,100 nM,500 nM
YJR126C,54.3881861,54.29409411,53.4099349,54.57058621,55.36851541,56.13176635,47.47697993,53.21503333,52.53637701
YPR026W,17.30441662,19.04901133,18.16949086,23.54968716,24.82910787,21.58681846,25.01362099,30.05178806,33.32872004
YHR073W,60.51258946,61.12699875,59.18072061,53.09527218,55.17545796,56.72810076,55.8264614,56.31955248,59.74741266
YMR274C,12.14634707,12.75321509,12.16982333,10.37476528,6.539486168,7.908512885,3.940840814,4.107486064,5.20394025
YMR008C,54.619818,60.40666282,49.26125895,58.73652085,69.14143446,59.32691692,77.37376676,105.4216133,128.5169677
YHR125W,0,0,0.290663876,0,0,0,0,0,0
YER119C-A,0.279317906,0.434044733,0.238955478,0,0,0,0.228618981,0,0.553473879
YDL227C,92.38106453,104.7613819,109.5059639,83.95604881,47.01199815,46.32495164,44.96298867,44.29423899,43.86783648
YOR197W,92.29025124,96.3950485,87.28649641,96.1521167,107.0760952,97.30190473,116.9673184,146.3415852,161.9930204
YDR034C-C,0.157487755,0.244727349,0.202095324,0.369590671,0.154290034,0.129341008,0.515608766,0.123156956,0
YNL081C,120.9381725,107.976432,104.9020092,118.2662706,111.8871236,118.8724885,110.5974822,102.2837094,99.09622339
YKL096W-A,193.4618109,156.3966218,173.4782387,136.1167875,129.2772888,129.4964029,135.4641478,133.5074566,124.08964
YDR532C,17.46521511,16.14481341,19.38554712,18.41270695,14.03945966,13.31396311,12.90225152,14.70858099,11.89083855
YNL319W,2.355157796,3.659786268,4.029658285,3.095153873,5.076142132,2.901353965,3.46981263,4.788566377,2.800074669
YDR049W,35.05189537,33.17332084,31.7149818,25.77974768,28.56332875,28.9218214,26.9021183,26.13003879,28.77772561
YBR113W,0,0.668176746,0,0,0.631884913,0,0,0.168127131,0
YKL170W,89.67716222,90.96680292,95.25879705,93.30103262,88.10035143,94.72176759,83.59431069,84.54369779,78.97646501
YJL043W,0.268116282,0.833276046,0.344058793,0.377527547,0.525344593,0.440395255,0.219450562,0.10483477,0
YGL047W,23.52058904,19.59911857,22.30893057,24.63905386,27.05049426,21.83650616,27.20302665,38.38607865,30.39554739
YLR006C,24.76771182,23.42400154,21.14722449,20.7929153,21.93805112,24.52082877,26.77825463,38.66137638,38.80115942
YHR079C,26.71946573,27.85680161,25.63955866,24.5297781,27.32957312,26.82618286,25.18934455,27.23840358,29.44805149
YPR171W,20.96498847,22.33950462,17.4230312,16.8687164,19.65904756,20.36649859,18.72851981,17.84693792,18.75348661
YML063W,2740.236842,2737.520129,2780.359141,2709.277137,2726.292034,2671.585897,2916.200833,2554.840155,2386.427828
YLR178C,43.40066202,52.29218134,43.04824632,65.39208682,43.44376574,47.00868498,45.30471928,50.78663955,69.79649958
YHL029C,25.51286189,31.74806254,28.43488151,28.72011343,28.92828424,33.47489904,25.33297892,23.56797712,23.66582645
YJL090C,14.77158255,14.17967757,14.14420598,12.42456213,12.25886112,11.7234599,10.75934344,10.20914259,11.90499634
YBR008C,21.53123603,21.03376555,19.92795774,14.53825097,16.59152167,15.71831132,15.09815864,13.3913362,13.84727084
YDR372C,111.3215183,113.2028007,127.2936799,120.1647974,131.5783033,125.6488644,142.235178,154.3381122,169.1025486
YOR184W,138.6348656,151.941253,171.8528742,180.1290898,177.0448899,181.4694653,179.8534163,172.1103418,175.930555
YHR218W,0,0,0,0,0,0,0,0,0
YMR203W,221.3321809,241.3382016,230.8928365,227.8422569,224.3454046,212.5830117,208.3611379,212.3134854,219.8166958
YBL006W-A,0,1.080742254,0,0,0,0,0.56924592,0,0
YIR008C,34.99201086,29.34975872,41.26055318,36.40934232,30.64684672,33.30851929,30.98707997,33.89191249,30.57526611
YBL024W,131.3246994,124.2616818,120.3757415,114.3256586,115.1152388,120.2428059,104.1431808,92.08422827,90.57300924
YDR317W,12.66181297,11.52067767,11.33098447,10.16552604,10.69091028,12.79332284,10.29538903,11.79079354,10.23392778
YOL166C,0,0,0,0,0,0,0,0,0
YJL087C,32.71990468,34.63163035,36.8820033,33.88802613,32.83239736,39.48552283,30.19685686,25.32618891,28.44806698
YJL038C,1.100741428,0.488711975,0.941680388,0.442835802,0.616223628,0.645723695,0,0.122970072,0
YDR043C,17.14690424,22.9381712,24.2359304,26.87344288,31.69849907,24.73595592,45.03267615,47.4563623,59.38575628
YHR028C,69.11275759,70.28697016,74.06958209,76.08619881,77.46490517,78.69568231,70.72741489,74.0092071,76.83483937
YOR340C,119.5939516,112.0641493,123.4802432,111.1728738,107.0133637,119.7568389,97.28064254,71.11434525,67.04940703
YCL044C,9.097337375,10.79534721,7.782739864,7.685834154,11.34333437,9.033638417,7.919923481,13.32296815,13.92960796
YEL072W,11.33186715,9.963044058,10.20460228,12.7368922,10.51747435,11.87815705,10.7395,10.84383709,11.81806095
YFR022W,12.61791037,13.68138183,11.68069962,10.96070587,12.03882868,11.52280878,11.17542762,15.57417912,16.23305442
YIR010W,27.13468508,27.45897443,22.23998688,18.38690088,14.55356357,14.85672119,11.7666093,12.78796339,14.12446143
YBL008W,26.91342096,29.11576197,28.54314655,26.45976111,23.34783851,24.80301011,23.97897652,27.89070443,25.72841541
YMR178W,42.88445093,44.36158404,50.88910693,47.10343395,45.58671332,50.50609378,49.40833519,54.68049283,55.07266602
YOL008W,23.28695348,18.09332537,20.34880412,18.73700121,19.55496166,19.80806666,20.69387094,24.58434251,24.06056671
YHR017W,29.19825706,32.98552395,29.49974561,26.98848827,28.34215918,30.15870097,30.5695391,32.35887817,37.97969329
YKR101W,12.34659097,12.3806619,12.86454045,10.79746725,12.71620127,10.9199636,11.48752179,12.00705074,13.80077535
YMR095C,1.229993389,2.150260181,1.446850601,1.731921625,2.711292533,2.39914136,3.146054973,3.24630042,7.616424667
YHR198C,39.62522484,45.05519261,43.91283578,39.81774561,38.71544673,39.86330063,32.78443574,33.50660475,33.19466757
YOR076C,21.71407187,19.67114724,21.89633312,22.63852435,21.77105988,20.67899185,20.45757662,20.882544,20.59796346
YGL015C,1.321772232,0.410792336,2.035388624,0.496307472,1.035947374,1.302648719,2.812829967,0.413455496,1.047646985
YNL219C,83.2994023,78.34181956,82.64304586,78.31118601,75.76149745,78.92889507,70.82552955,69.7591438,61.34296755
YLR210W,30.0683098,28.19783226,33.93427143,27.80327389,24.90321538,28.63564984,18.71879944,18.64678302,18.72119388
YIL034C,60.99940562,70.7191145,68.92910267,73.04173749,89.28834017,77.41426493,86.68500615,98.03350793,104.929797
YLR148W,25.34272844,22.20305748,25.57283142,24.3896585,25.27019958,26.71154618,24.49740315,26.05189679,27.86528105
YOR342C,80.17851065,82.78215197,69.51685784,82.66960964,100.7818,86.260067,116.5689804,106.0498257,103.4188162
YOL070C,47.9231577,46.75772118,30.63075799,26.43587523,23.6099634,24.14646215,23.72639688,21.37661065,24.42235669
YDL160C,107.9220071,108.0600051,102.3586226,103.3560311,106.8661501,115.2295633,118.8005,132.0054594,135.0913217
YIL043C,242.2006771,253.4252,254.9537429,264.8329218,273.8976926,226.1198864,246.1102073,238.557043,245.0119981
YLR124W,0.301241113,0,1.030842817,1.131119356,0.295124543,0.247402276,0.493125826,0.70672044,0
YGR231C,152.3271587,147.5537863,160.7539646,155.4124013,169.1684277,165.1903936,169.362266,185.8118683,183.9677098
YPR202W,2.998464786,2.795670066,2.872997111,3.152471538,3.290092123,3.250591017,2.356045613,2.532414911,4.040231196
YGR034W,1050.488011,1021.233569,1063.726703,1005.112659,996.5765553,1010.786739,1108.645482,968.1127737,879.8529201
YMR266W,116.3403499,114.877122,99.55974328,95.03221235,91.48056215,89.5684443,95.34202618,109.5320345,111.7485235
YNL021W,42.47727051,43.29596208,40.7717784,40.92944718,44.15285892,46.7282216,43.24899579,39.60123544,34.57828058
YPL107W,26.25401103,28.7092081,28.52090582,25.29704468,24.76830745,31.37299641,23.42149365,29.76436185,32.20461214
YGR088W,11.84834123,21.94137265,15.28309973,40.3973113,8.660716434,29.84773621,15.07422549,9.697588853,13.01614489
YHR173C,0,0,0.262285451,0.575599199,0.60072688,0.251794032,0,0.239755258,1.822533808
YCR063W,8.763377844,7.489795154,9.371298337,6.992374199,8.585441238,9.35630426,6.814102323,7.538351363,7.380041762
YHR073W-A,92.43994348,75.94056507,81.60058027,64.11390166,74.41162898,78.33655706,73.73351839,72.7493738,77.00205339
YDL048C,4.927911692,4.485227193,3.131745298,2.907714431,2.689803575,3.064292322,1.670999742,1.871784934,2.789929471
YML092C,108.0366002,110.4943982,113.0554927,111.1174352,110.1630846,105.2512449,128.1287784,147.6344012,158.9191315
YPR097W,49.8992203,49.59402392,51.68871832,47.41500634,48.31869536,50.83659759,50.32179882,50.59483525,48.76876402
YBR201C-A,5.104775517,6.346033333,4.803829088,3.833547373,5.001125253,7.12713552,4.178208969,4.391182506,1.011521227
YNL056W,41.24107681,49.96564862,40.21503833,37.72941122,39.71888616,37.02773492,45.05490262,60.26549616,63.7138969
YAL020C,16.66727055,15.76523316,17.358528,17.58941448,16.7345345,14.79371692,14.74352619,16.19126417,13.94908992
YDL025C,25.04410545,26.9825703,23.09154345,27.00957508,26.77106108,25.82443952,26.14679192,29.98640384,37.05361968
YDL243C,5.658093956,5.047470647,7.171080467,7.475223568,7.596249095,6.367919454,6.003270925,10.24232522,10.38113291
YFL017C,67.06545372,64.21052985,62.74152712,52.39514878,41.96560092,43.8857549,43.3827188,38.5730672,38.58140462
YGL197W,36.29148822,41.60167532,35.11933423,39.36386598,39.85391448,38.80606977,41.81017534,44.8310637,50.19597595
YLR256W-A,0,0,0,0,0,0,0,0.122597999,0
YHR092C,66.1894636,64.7845634,76.66133727,81.53212928,77.99066929,87.02496618,80.40516358,73.49565771,72.75878031
YLL011W,76.18590772,69.49856892,77.00515138,74.56301833,78.23271468,80.12398071,62.93480589,56.93020423,46.26762818
YDR379C-A,6.503783034,19.53927732,10.75699576,13.43145076,13.59301659,16.02421437,20.93824637,29.49892515,38.66211886
YDR113C,31.61499956,38.49794797,31.87060692,25.599017,12.67903476,16.17097197,8.852510368,9.47001187,9.525083024
YLR189C,31.75664382,36.18262553,28.94271807,29.72931446,31.14007103,27.33533714,34.8610887,39.97778912,46.48103186
YNR074C,38.86010363,35.01281441,39.87800919,36.39296871,37.89232859,35.13635001,35.83844031,39.02059032,43.38143853
YOL159C,0,0,0,0,0,0,0,0,0
YDL247W,0.113315411,0.528257832,0.24235233,0.159556476,0.22202918,0.279189884,0.324616454,0.354455012,0.224536697
YFL028C,36.49003977,40.02601691,40.80666618,38.61946063,42.29144883,43.18977548,36.99181398,35.15656327,33.55363738
YML032C,33.39497245,35.84780048,34.77182167,32.92956236,26.76185181,30.1330727,32.6682791,34.5339068,37.14963612
YBR256C,65.1286653,63.6475679,70.45148381,64.26211334,70.47046479,67.87115179,77.82847883,85.11177712,89.19046035
YOR081C,18.3386053,22.26790365,18.44791539,19.50715666,16.79257335,17.25589624,15.53795844,14.66526092,19.53868614
YLR442C,22.69486524,23.41964047,20.98551607,18.91851059,15.49122395,20.37799293,18.80663658,23.2126533,22.79988138
YPL024W,30.5878149,31.76189683,28.98019076,26.83483161,23.6653247,23.59501101,24.80184844,25.59660202,24.64065708
YMR257C,23.2966483,22.32439151,22.99354557,22.96238219,20.96391755,25.29806721,22.42264892,23.346293,21.28616297
YDL219W,54.48835435,43.7215002,65.93846196,56.72898795,40.37619746,50.60819332,47.51734059,44.62473388,46.72144986
YKL122C,20.80779571,27.21192971,25.37963707,23.98062984,18.5687903,25.21043949,22.25830766,19.97738045,20.41141243
YKR040C,0.412035559,0,0,0.193392176,0,0,0,0,0
YDL080C,23.56960541,22.62704381,21.2300641,22.76339051,22.4249472,21.21843119,23.27963713,19.0519569,24.24996323
YGL240W,10.61073752,11.13509439,12.14256074,10.08982532,10.93530619,14.37301947,12.06846769,11.74609469,11.74144786
YEL001C,179.7016707,200.5152028,218.6848529,201.4495169,205.2950836,189.195135,200.7058532,209.5956755,219.594236
YLR374C,1.065572679,2.483762403,1.367390472,1.500405109,1.826889199,1.093912378,0.218040211,0.833288197,1.583589787
YPR168W,21.25119127,23.8311664,21.92883811,24.4733097,23.18069134,27.34919707,23.49072117,22.10107559,21.27188508
YDL034W,0,0,0,0,0,0,0,0,0
YHR109W,19.05037142,18.23852508,18.31579457,20.04212167,19.4725088,19.76289371,17.37868591,15.82002622,15.77731316
YJL060W,56.2413094,58.9077442,59.21241507,68.10796936,54.56662532,65.96701649,62.69130066,82.98119984,95.1269745
YPL061W,1764.831692,1820.224671,1686.167852,1683.099577,1978.005637,1823.327762,1990.899327,2016.867839,2066.785696
YDR223W,1.772663316,1.377310869,2.211572972,1.664027334,1.953753921,1.334526319,1.14863521,1.386239951,0.731784779
YER174C,55.34299953,58.79591237,61.59777378,54.33687804,52.14456631,55.42350281,44.14215159,42.72673877,38.32618098
YGR104C,20.43348172,22.50590126,19.30568682,19.91897509,16.71882132,16.41271524,15.25431049,17.47174231,20.68960914
YLR240W,28.00728189,26.66475416,27.63851655,29.88273526,30.53028005,28.12041889,27.70214575,31.12547112,29.07728853
YPR062W,129.7513824,135.658128,126.2739138,124.8651211,132.4489187,114.2499553,120.8116835,115.0865533,112.5912377
YDR402C,0.352712536,0.328857582,0.543139782,0.595974392,0.069110172,0.05793491,0.230953416,0.110329853,0
YLR037C,8.312321631,6.027883266,5.925968066,8.063005889,6.786286273,4.778700649,6.349983898,6.500316349,9.882616478
YMR146C,315.5504995,337.9635419,313.7260902,312.6270747,329.3895489,336.8352339,302.9201502,292.0605223,263.8101669
YGR241C,29.33869488,28.60039304,22.65678914,24.51863644,20.82825025,24.344616,22.17389705,27.97828619,28.64632858
YGL062W,219.4452911,266.2742912,222.709276,236.5606898,238.7337207,215.0043323,225.2368945,235.9385657,249.7049997
YPR057W,34.98041198,32.36322218,32.26085452,29.51504223,28.12925591,27.06798132,25.23842032,25.14132111,23.03801272
YIL012W,1.519456642,1.888921945,1.559867723,1.711605829,2.084046623,1.74705185,0.994928353,1.18822987,1.204333191
YDR156W,74.77198309,69.79292167,62.24992702,74.19376113,75.71195044,85.3124517,67.77196582,65.73241609,65.13168035
YJR113C,109.7636664,100.3461183,100.8228096,105.6553776,98.10686543,89.45906475,79.90894946,80.27380347,80.69842832
YLR416C,0,0.809198974,0.445489861,0.48882545,0.255082519,0.427670266,0,0.610833747,0.515926656
YPR131C,50.48944753,49.37905834,53.61436321,53.69252083,50.84789734,54.51448041,55.91895653,54.25494024,53.17120779
YLR029C,3509.982954,3375.872686,3628.687597,3436.19691,3376.213231,3269.110818,3445.613104,3131.945581,2989.786568
YMR155W,13.81272095,14.30947473,12.84192987,13.14384099,11.43136086,11.70666011,10.8409646,10.40710011,11.99788537
YNL180C,166.8445856,176.4053763,155.5650593,161.1168684,169.0686937,165.5939271,176.7957685,155.9662168,157.4608154
YGR164W,5.25868069,5.287571803,4.234148407,2.613392183,3.030532616,4.318831375,6.329674781,4.354241757,5.516565019
YOL106W,8.219700862,9.123546505,10.29674723,7.440394176,9.203203865,10.12597191,7.929128012,8.953126937,7.562052457
YIL140W,36.61121863,40.273941,49.54636909,48.02794124,17.33817871,21.66406916,11.8765294,19.87397408,27.17352916
YIL171W-A,0,0,0,0,0,0,0,0,0
YDR272W,98.84803059,105.1389084,108.4486676,111.9149258,108.4224533,109.7913654,125.0648484,114.17995,128.0875581
YDR114C,0.343135573,0.533213893,0.293551266,0.644213673,0.672336706,0.845427645,0.561706239,0.805006064,0
YOR238W,30.14395159,28.45875513,35.90863442,38.54745501,45.02220464,47.45778546,47.11056738,53.99520003,59.73082809
YPR077C,1.675907434,1.302134198,0.955821911,0.262200174,1.368232381,0.917589035,0.457237963,1.529005229,2.767369394
YKL142W,107.8726599,107.2722785,112.3290177,119.7132786,124.4771728,124.2372389,148.9135233,214.0908946,240.2370588
YLR139C,3.380889389,3.752655003,1.515034653,2.468429293,2.99679028,2.203686768,2.196210307,1.888491699,2.445775561
YNR044W,20.08753787,70.86233844,114.9590985,200.2720339,354.4205806,289.1349603,324.5433893,328.839369,420.4870972
YPR009W,41.91362707,38.55943547,36.95686606,32.9484122,32.49738635,39.70223325,36.62101668,33.78228923,35.92155344
YHR032W,63.06694182,67.18067264,62.59017659,61.20878998,63.1245182,58.67219411,52.05713161,45.32514756,44.48026924
YDR429C,318.0491976,307.7951316,306.9484611,324.529674,301.1187226,317.0832473,296.9646813,277.533005,251.9387572
YGL079W,27.64438266,28.96586937,27.83904169,29.65739774,30.48780488,28.67151012,26.37621796,28.41245998,27.54544999
YNR031C,39.27284019,39.28072774,39.75237916,37.91290582,35.43337871,36.74354496,36.35041803,40.42458814,40.29649555
YHR084W,58.6349934,78.25494588,90.41180065,83.24512865,81.67036034,82.7171428,70.85926922,77.23252599,86.96585571
YOR004W,67.95431734,68.2904621,64.28465337,62.8985271,61.65785207,73.40982511,57.39623161,38.82152282,29.83325629
YMR086C-A,2.759297299,6.193484454,2.885139956,4.89259319,5.106178476,3.776910487,4.767855619,6.233636704,3.645067616
YMR233W,21.33495885,25.33863787,28.42094285,30.04119936,38.96685578,40.05006258,32.80447039,31.10401373,28.08310182
YMR244W,0.291359727,0.150919021,0.415428689,0.547008048,0.095147931,0.159524617,0,0.151897427,0.192444994
YLL010C,32.22692927,30.8757027,25.84257862,26.99169929,29.35695606,28.05923617,25.98077423,26.40185647,26.7276548
YNL188W,19.19607476,22.65072946,19.2159877,14.20637223,13.89013527,14.65321275,11.73495432,10.02844091,13.25784778
YKL156C-A,0.893335716,0,0,0,0,0,0.73118657,0,0
YNL104C,255.5276529,283.2544639,269.6771314,304.3873217,326.9592571,284.0236686,377.6871657,407.4531627,427.2461072
YIL005W,49.72124106,49.57141382,52.39130069,55.36197861,55.8496208,54.86430485,53.38877707,55.35943208,57.65094353
YOR365C,0.343623212,0.305126662,0.419954914,0.414725903,0.144276896,0.120947015,0.32143114,0.307104793,0.291812614
YNR030W,61.86309347,64.89873559,64.06547963,66.77089823,68.52025089,71.78761972,68.2641083,68.35531051,68.73577052
YBR265W,69.91048442,82.3566041,83.76830185,76.04132118,79.67749085,71.48228425,71.41610195,65.70590039,66.5963705
Q0055,0,0,0,0,0,0,0,0,0
YGL131C,20.99116181,25.00926375,22.69469862,22.52300118,22.59009821,23.74732843,21.75327795,26.15285197,27.7458519
YDL162C,0.873260756,0,0.498047653,1.366239671,0,0.478125747,0.238251804,0.455265602,1.153588815
YDR246W-A,4.663212435,4.830917874,5.319148936,5.836575875,7.106598985,6.382978723,5.937234945,5.6726094,6.160164271
YHR033W,38.72761442,42.3164587,37.66509868,38.49721565,32.74930408,26.91799053,32.23203865,28.50012815,28.91868357
YNR040W,50.87140838,54.79222871,46.51376992,43.33215423,41.26837629,45.64796905,38.00270976,34.30928877,38.66769781
YNR034W,18.57767994,19.19017463,16.71995002,16.53192476,15.67554772,14.55186859,15.38143768,13.77213829,11.91603451
YEL076C,0,0,0,0,0,0,0,0,0
YHL046W-A,0,0,0.27194013,0.29839345,0.622839525,0.522125049,2.341591345,1.740064233,0.629873647
YDL071C,0.554154775,0.43056309,0.711116168,2.861066606,2.443063058,1.82045739,2.041066253,2.600126539,2.196136995
YOR173W,8.790221367,10.77584571,10.77867127,14.76105429,6.0282178,12.3528586,9.353123584,9.929166851,12.77319641
YOR337W,23.14441158,22.82267769,24.70132788,23.77484834,31.53934734,29.94967931,38.29633773,42.98993772,45.14029984
YGL104C,20.37050181,18.75013787,16.63752065,17.25654283,15.1588902,17.07956864,15.1045116,16.6514953,18.42423561
YNL181W,47.44978584,50.56071038,49.43662544,42.39431646,37.43810469,37.36886971,35.50828515,36.64236653,35.42640123
YDR164C,34.93953506,35.85041784,30.8693326,35.08030885,34.32350016,35.11519114,35.65930306,38.87850969,42.31452918
