gene,Var2,Var3,Var4,Var5,Var6,Var7
b2170,6.965214381,7.684588574,7.649803227,8.224469453,7.560527869,9.571747058
b3825,8.768026195,8.717079808,8.856108569,8.975007217,8.79950611,9.632479487
b0070,8.019577889,8.18592502,8.294027503,8.597483802,8.290689882,9.66980102
b3793,8.10105141,8.561793952,8.610707429,9.308893534,8.872438632,10.55305975
b2835,7.444487298,7.892973767,7.751814302,8.070892542,7.937012955,8.591608091
b2552,8.072473935,8.167620179,8.416499436,8.375847361,8.23784357,8.817632303
b1528,7.721464337,8.218824603,8.273126809,8.83228492,8.80504586,8.942492496
b3029,10.7202252,10.63131935,10.80740924,10.44055029,10.73316589,10.13394613
b2303,9.733765609,9.876272679,10.05837767,10.44051612,10.32888226,9.751867994
b0756,9.864918059,10.70901794,10.84992148,10.33718474,10.14528525,9.774144561
b2889,8.88245338,8.342473762,8.441231319,8.050758689,8.131588213,8.298166945
b3028,9.347304839,9.489197783,9.553898487,9.608547822,9.206887461,9.776167852
b3821,8.373149527,8.976199498,8.864048663,9.402772791,9.100690248,9.894536385
b3432,9.729994819,9.752545336,9.490123995,9.81886523,9.281538199,10.67704456
b0484,7.329239633,7.37623218,7.549235022,7.675758272,6.970280538,8.39091091
b2146,8.605715488,8.592194913,8.53113523,8.828853475,9.001142798,9.126584512
b2147,7.517392113,7.57953413,7.571495272,7.512554196,7.397516331,8.297152401
b3469,7.21191749,7.870272469,7.993268511,8.420307859,7.769558339,9.01894124
b3626,9.180290022,9.039792425,8.916845149,9.449123331,9.140657337,9.632579408
b1380,9.32032438,9.472872584,9.47232185,9.392880252,9.489322927,9.04159108
b3623,9.321126225,8.839910954,8.771816052,9.300779565,9.125795918,9.505760145
b2257,7.349384923,7.629039582,7.72744796,8.138924306,7.429575652,9.106217092
b4321,7.912913838,7.997670004,8.181811129,8.432870748,7.809642896,9.478108309
b3792,7.272502888,7.538626675,7.692739182,8.01456045,8.09017263,8.536146123
b2965,7.696479372,8.312182892,8.422687501,8.99340283,8.504788113,10.10945553
b2711,7.293143489,7.780552902,7.965851534,8.267472327,7.653574749,9.272931591
b0693,7.24556099,7.724319284,7.923063009,8.148275408,7.561944817,9.466068613
b2710,8.451051113,8.327241856,8.381608707,8.449785485,8.337743377,8.996131758
b2033,10.08955904,10.07241989,10.11218791,10.38211978,10.26851391,10.76968189
b0954,10.6927171,11.20394228,11.28116543,11.62570088,11.45937226,11.37905052
b2034,10.52483205,10.29213763,10.39029173,10.55350772,10.41082474,10.57375441
b1288,10.55247266,10.96780408,11.30480727,11.49847532,11.53988958,11.54676342
b2037,9.964202838,9.795376727,9.763011835,10.04575125,9.830578792,10.25065889
b2175,11.53908289,12.00398243,12.13189194,11.54229025,11.35900509,11.42893053
b0175,8.965511758,9.129989131,9.138452013,9.415092065,8.99866781,9.979879912
b0089,8.888137692,9.006618742,9.202936056,9.411818232,9.111721788,10.09674614
b3918,7.567439957,8.52018513,8.463273488,9.061260129,8.709518669,9.990262068
b3396,8.121035942,8.460769455,8.580802287,9.121033786,8.570896842,9.837198787
b0356,8.939270784,8.753305086,9.001604477,9.170863342,9.126754937,9.348671081
b1912,9.20481202,9.406701598,9.483756742,9.240232683,9.515543196,9.136543886
b2240,11.7704841,10.35843766,10.91291608,7.809119201,7.539021163,7.668833483
b1069,8.016038422,8.438370627,8.371982666,8.796874551,8.387715885,9.575728076
b2585,10.16580293,10.14414069,10.04083174,10.12067849,9.877687011,9.715545902
b0875,8.154808342,8.085408105,8.044982171,8.340874392,7.989621848,9.559431846
b1093,11.94130538,12.01291967,12.09937669,12.2081793,12.20064366,12.41385787
b0353,7.531767819,7.970057059,7.987477778,8.383974095,7.69798732,9.878543043
b1661,10.3937487,10.6802535,10.749566,10.65465869,10.49022612,11.10059847
b2309,10.4891704,10.09796932,10.60234419,10.70787915,10.48180614,11.04929555
b0325,10.27621168,9.529162674,9.663904255,8.943051418,8.805397084,9.4689057
b3208,8.190530898,8.447261091,8.454683258,8.683166101,8.377595893,9.555753303
b1006,7.381457913,7.651553478,7.582630678,8.061505575,7.536378076,9.01051542
b0149,8.711245874,8.764459383,8.857020736,9.08483662,8.690823579,9.855838636
b2092,11.94245236,11.09742744,10.46190186,10.2464238,9.767103687,10.94921462
b2093,12.70857381,12.16912324,11.80006547,10.72431228,10.47962657,11.13383781
b0635,7.847749694,8.576687673,8.575437116,9.3127121,8.723638852,9.81017222
b2094,12.64807554,12.20656065,11.95552771,10.89298373,10.52548118,11.30320093
b2497,7.989127029,9.323320332,9.807251557,9.986042993,9.081025722,9.855733785
b3093,10.71237722,7.922586632,8.340567741,8.191971564,7.919788861,8.839562087
b0084,9.126102743,9.19036216,9.346770352,9.406063975,9.265197408,9.45277733
b1488,8.92642886,7.927673869,8.389069404,8.458094255,7.768921721,9.8567806
b0925,8.480361093,8.907045109,9.065776321,8.858972807,8.712467081,9.00743402
b3415,8.138074464,8.766345675,9.061161516,8.694077482,8.165318607,9.966612779
b3541,7.804975541,8.22352237,8.045965944,8.844656749,8.646903719,9.567134311
b1621,7.941848757,7.765180087,8.434399735,7.673146913,7.689849304,8.216886544
b1678,9.435868476,9.25530195,9.352001451,8.45820929,8.529513801,7.664720741
b0355,8.502698234,8.40501646,8.565522712,8.731250393,8.894605925,8.777211855
b3543,9.984758248,9.803661642,9.926483801,9.591087858,9.796262181,9.631846829
b2154,9.372300715,9.351003965,9.470830511,9.286071492,9.27379391,9.000723385
b2021,10.02709414,10.14064366,9.983955408,10.10857082,10.08737688,10.08647876
b3540,7.780881582,8.027658313,8.020858952,8.817760709,8.702456228,9.528884497
b1487,8.639875068,8.152975318,8.342567438,8.526331388,7.994035341,9.090063554
b3544,11.9864412,10.94311904,11.29177169,10.93947676,11.07009329,11.63570261
b0166,10.41333101,11.83747925,11.98700854,12.15135606,11.93428421,11.64694489
b2893,9.055688828,9.544977857,9.742776276,9.905704479,10.02947441,10.32884863
b1483,7.396789074,7.604363723,7.517361621,7.751581645,7.352069046,8.215565224
b0604,8.14645888,8.508594573,8.649233203,8.900002761,8.767552437,9.312313165
b1484,7.60483287,7.641751773,7.791194485,7.888885765,7.890469103,8.597108258
b3930,7.94743808,8.35277053,8.448028971,8.934983339,8.701277867,9.468475877
b1519,9.269655856,8.606606166,8.542888403,8.127174071,8.168229625,8.366492917
b1485,7.990285149,7.970901952,7.778551677,7.996034876,7.97639586,8.581439265
b3437,7.511665345,8.250393941,8.37689117,8.629236239,7.978033603,9.880821988
b3994,10.24639366,10.22480826,10.32476561,9.83934952,9.906406199,10.26179355
b3542,7.924992349,8.395134503,8.555903847,9.150373296,8.754091419,10.60149671
b4268,8.378390398,7.986977233,8.46284228,8.069093646,7.67126722,8.985938618
b1710,9.969402015,10.23128589,10.12749171,9.654986092,9.758522657,9.582217871
b0832,8.561828734,9.112913087,9.302528987,9.671080762,9.306377492,10.71550321
b2480,10.07214977,10.93663041,11.07725373,11.51081192,11.47118155,11.23616355
b0831,8.494385367,8.737378144,8.86487238,8.888000466,8.6344822,8.968401373
b2174,8.171775616,8.790035959,8.831937836,9.34675543,8.969178794,10.0925036
b0829,9.231114236,8.978666325,9.336793553,9.159131134,8.903203534,9.837584587
b0429,11.00592679,10.81106802,11.05243706,11.12776897,11.17265261,11.45036715
b0830,9.073986993,9.180492372,9.474133552,9.256904413,9.08288112,9.514169563
b0432,11.18350642,11.57623946,11.84602302,11.76358659,11.84792348,12.18350538
b0826,7.881107701,8.135982631,8.252728004,8.445508056,7.994323094,9.517426452
b0781,8.37120532,8.946656494,8.83135323,9.038416403,8.906683662,8.894286229
b0783,9.444593121,9.654476136,9.553609454,9.453860948,9.364979324,9.114723417
b0431,10.75344703,10.78914889,10.98055565,11.16784947,11.04947656,11.53954536
b0430,10.8840916,10.63179818,10.94919669,11.04094837,11.02904757,11.49895213
b1249,8.472189573,8.529562947,8.778956996,8.507374903,9.064211837,8.158575197
b4041,9.176010407,8.925465456,9.257221186,9.301217435,8.879905088,9.662029798
b0657,8.285750243,8.728646782,8.715606752,9.051901159,8.6392278,9.645858606
b0180,10.84892097,11.22960171,11.30770823,11.69461615,11.6181112,11.89684546
b0630,8.405093074,9.079427862,9.08679018,9.598491975,9.20907671,10.14400438
b1677,12.76003942,12.77067371,12.91110609,12.65664224,12.72151157,12.55747961
b0628,9.738830567,9.858966463,9.878256802,9.736030712,9.964830651,9.69337533
b2413,7.968619753,8.601315924,8.612071153,8.90624576,8.407436543,10.1230091
b0418,8.846966669,9.093684673,9.006210734,9.223037794,9.110356987,10.12082008
b4386,7.687254416,8.097996426,8.182736467,8.54418195,8.122067591,9.158478707
b0508,7.046188765,7.558631448,7.533450493,7.97025205,7.534029507,8.836462568
b1385,8.055118907,7.851183735,7.694032946,7.664104977,7.479364967,7.961296234
b0613,6.724660476,7.429048104,7.466364742,7.6713518,7.10995426,8.489402095
b3018,8.918609275,8.95490838,9.039195229,9.260715917,9.10812919,9.979592261
b1301,7.467142689,7.601987613,7.609742003,7.875459936,7.360051908,8.141224485
b4042,8.724920275,9.116526273,9.206560256,9.591974086,9.069545641,10.51338642
b3572,9.332339644,9.90973232,10.07462596,10.41137949,10.41949142,10.90196419
b0805,10.2223163,10.2692957,10.82155823,10.255533,10.10974337,8.119216968
b4129,8.730321227,8.956405341,9.244586219,9.270345523,8.872202384,9.467880387
b4160,9.390169143,9.436353614,9.538856029,9.72554782,9.654390609,9.895107769
b2155,11.19319428,11.73672212,12.08206181,11.28623395,11.04615198,10.13127253
b0723,10.29534087,10.18650255,10.12168433,9.781609035,9.565755514,10.26540255
b0722,10.00988234,10.37029404,10.47394539,10.07726567,9.811510955,10.73334744
b0724,10.50771556,9.930448473,9.711221838,9.684659228,9.57104537,10.01806687
b0721,9.81477314,10.16913203,10.39244105,9.965611332,9.506795386,10.43345456
b3722,7.391126301,7.996762477,7.999109912,8.581822734,7.920705213,9.689827725
b0681,6.780046773,7.041102027,7.181729952,7.44468506,6.745324754,7.974220721
b1473,7.656750091,8.275367596,8.186923337,8.531284613,8.542737346,8.918485784
b0576,7.33773953,8.076528836,8.210432323,8.803763128,7.904938671,9.120729337
b0494,8.240073409,8.596057393,8.70549415,8.860955021,9.065428971,9.182016135
b0594,9.789492089,9.682398522,9.964538192,9.50624444,9.254160101,8.49627609
b1276,8.762054656,8.672418798,8.712860712,8.46382068,8.647078129,8.704955868
b3882,7.753255334,7.998294057,8.113252909,8.311332373,7.685307296,8.833590598
b1600,8.094820062,8.358767757,8.125143397,8.93504977,8.357148574,9.681959476
b0118,10.24131254,9.716229882,9.798006304,10.01507308,10.12585936,9.757696358
b3447,8.233639425,8.318901749,8.396235608,8.372565465,8.091353191,8.806748362
b1599,7.736398222,8.031433371,7.951531316,8.445605281,7.935333702,9.299919265
b0632,8.455221705,9.706592043,9.898830516,10.16041828,9.934357194,10.13663106
b2660,9.66697712,8.475589181,8.519001104,7.644650075,7.326975737,8.385057135
b1990,9.446268701,9.162844476,9.396535345,8.864688722,8.890916799,9.08255859
b0839,9.515355141,8.846633905,8.976856605,8.44308312,8.359331349,8.796244482
b1113,8.270937779,8.162899105,8.366123853,8.363363179,8.396808431,8.640028803
b4167,8.704192094,8.654036997,8.460322969,8.757566434,8.346266866,9.923482964
b2010,7.31600311,7.223856774,7.511605375,7.636947789,7.761668236,8.18796662
b2670,6.792471509,7.762187511,7.650245322,8.123084143,7.5608467,9.536376988
b0819,8.582453822,9.214440193,9.210273601,9.670895882,9.476917265,9.773325497
b2430,7.969877106,7.601527721,7.86393921,7.810247283,7.375240374,8.526901202
b2813,7.859850292,7.903020656,7.647348841,7.955966984,7.943964436,7.638304649
b3182,8.128635666,8.424057518,8.465324717,8.984017123,9.000279246,9.646599718
b0211,10.58082587,10.50339765,10.38175931,10.88584791,10.70415077,11.10959562
b1097,8.085250672,8.435623791,8.410415624,8.825846347,8.451628059,9.321209396
b3070,9.457337033,9.876995005,10.06634567,9.870359184,9.998979512,9.740754438
b3833,9.274858244,9.561192126,9.7608351,10.05520028,9.981409874,10.69180437
b1193,8.338743631,8.477483269,8.507692458,8.599606024,8.481958904,8.508173508
b0514,6.405310094,6.74327886,6.941347241,7.074797375,6.706063039,7.961009764
b2701,7.549884025,8.152296689,8.223501019,8.31927062,7.877251856,8.254863476
b0269,7.634410217,7.68952416,7.719720404,8.140594995,7.64476777,9.004878405
b4297,7.523849117,7.499796028,7.645379144,7.996336508,7.23540946,8.702699526
b4298,7.895875096,7.869118043,8.092708005,8.312482227,7.931023193,8.902361881
b0268,7.076049727,7.286144055,7.417721987,7.804161769,7.058870597,8.414242751
b3715,7.537478366,8.323715894,8.425857926,8.747638824,8.593280005,9.410680645
b0516,6.332875062,6.933517487,7.097270618,7.335582421,6.607282115,8.039208993
b0515,8.717987067,8.72445901,8.819128076,9.069834466,9.002386232,10.1105838
b1771,7.433493294,7.754353031,7.820488704,8.08034853,7.703174984,8.511110841
b2907,8.470223155,8.551825145,8.55516662,8.783892327,8.427269311,9.701521666
b0543,8.297888688,8.618246592,8.157228172,8.725251718,8.629500811,8.757582122
b1601,7.155262723,7.623920681,7.739035662,7.972694771,7.800043583,8.948997454
b0624,8.314310238,8.881625609,8.60415329,9.162842233,9.101730441,9.085926827
b3880,6.866412345,7.138866193,7.404229811,7.851782643,7.1621766,9.360778205
b3881,7.627836668,7.720003219,7.886189808,7.986127233,7.561511488,8.820652287
b3877,7.303410089,7.786341864,8.10037334,8.413095408,7.896277591,9.045407572
b3876,7.199203834,7.865356634,7.936011028,8.359513611,7.937198996,9.710200602
b1511,9.214353063,7.965661125,8.14113534,8.100316239,7.925285603,8.747055881
b2371,7.323259638,7.567897279,7.60859363,7.914885156,7.115986324,8.37069601
b2989,10.20762628,9.460850811,9.677503325,9.321287485,9.294614158,10.03761174
b2302,8.278869948,7.89274838,8.02859602,7.859719935,7.493594117,8.248871371
b4337,7.294455353,7.863474929,7.817066722,8.269988699,7.786012644,9.197230116
b1338,7.572095818,7.791818674,8.028117232,8.01002149,7.7961131,8.458816565
b1337,7.349075661,7.346825984,7.556861331,7.733864325,7.442626261,8.5106424
b1336,8.64780664,8.619152111,8.753444054,8.750417169,8.828093757,8.715287255
b2873,7.047553715,7.430740254,7.457771423,7.904872549,7.379253491,8.419346132
b1430,8.539296299,8.910861212,9.147573776,9.103998751,8.877060746,8.723900447
b1396,7.481640915,7.335435114,7.537282486,7.391917518,6.993497144,7.957070185
b3943,7.501771815,7.818526514,8.059621807,8.649475088,8.187687524,9.374591759
b0578,9.211735835,9.658468517,9.914059267,10.21304015,10.0582015,10.29537445
b3253,8.993626418,8.642605928,9.131660593,8.960742184,8.732272575,9.728243996
b1022,7.083036006,7.290298881,7.308261819,7.851560081,7.574404463,8.847510362
b1021,8.004545637,8.230933174,8.183623438,8.695242543,8.395716514,9.499219653
b1733,7.346602587,7.70211619,7.754444808,8.076513924,7.661308662,9.187870371
b4266,8.661744563,8.255072774,8.357830522,8.482479529,8.105950744,9.604792775
b3493,8.78407531,9.305227074,9.331600876,10.08719851,9.733982314,10.31346656
b2987,7.218342298,7.521180216,7.768511462,8.100720807,7.563886015,8.618795491
b0401,7.990884877,8.619921914,8.630601896,8.977463835,8.799238971,9.707667254
b4141,7.864188937,8.447192269,8.399305086,8.755155227,8.696342484,10.08697314
b1798,8.261517373,8.775031347,8.426608333,8.339462577,8.298979613,9.226356207
b3662,7.471540275,8.15875375,8.289161618,8.765477529,8.44194635,9.896608739
b1592,7.567695034,8.013979507,7.88830556,8.393888076,7.912350002,9.118844206
b2842,8.092521834,8.079596388,8.250201522,8.51378725,8.408956417,9.023560563
b4020,7.960383167,8.07454191,8.209626578,8.585644947,7.982690176,9.118917466
b1516,9.124111132,7.794909482,7.573071709,7.583398529,7.394544347,7.60178174
b1513,10.23488179,7.727188034,8.071742726,7.842750895,7.535094364,8.763933794
b1514,9.074281698,7.623123345,7.712228482,7.659393216,7.500002161,8.444038523
b1515,8.505832167,7.710321777,7.757283824,7.794236034,7.619205845,8.359812989
b1518,9.559393926,7.777950604,7.747320827,7.47602323,7.449535547,7.847724752
b3240,6.823827875,7.578299653,7.837729228,8.235445126,7.611141102,9.569386036
b3241,7.704118926,7.969250528,8.072020608,8.487992968,8.189410575,9.268577339
b1449,9.22048333,8.938150411,9.054754517,8.398553827,8.302604545,8.503532968
b1448,8.766338397,9.750148503,9.460850529,9.406239534,9.872744283,9.59245183
b3656,7.126189047,7.133515704,7.287355648,7.472715179,7.251261643,7.83069621
b3883,7.491821212,7.640946456,7.834218074,8.118770589,7.61720151,9.016309333
b3966,9.436808116,9.456424016,9.710005239,9.82371816,9.943155523,10.0757798
b4098,6.910282547,7.681254339,7.761662924,8.465400493,7.728159188,9.126495684
b3488,7.490288482,7.78099834,8.007625505,8.462479951,7.809345966,9.430335719
b1813,8.50780083,8.764430197,8.694637654,8.778968422,8.797797378,8.725931964
b2166,7.631069993,7.511803827,7.910369648,7.744939303,7.233222366,8.447669968
b1103,9.443549493,9.14120722,9.350088792,9.21309274,9.578621454,8.146586202
b4100,6.784866975,7.773449383,7.801870396,8.247538203,7.459204098,9.301121769
b4101,6.827353844,7.65094499,7.721101678,8.189179015,7.380106525,9.438913101
b4096,6.616060268,7.463184442,7.485130302,7.851676228,6.928530672,8.481978974
b4099,7.413339307,8.117926982,8.082944855,8.507828857,7.614002101,8.405289647
b4095,6.962470735,7.642146121,7.620421064,8.20900825,7.633958918,9.29403668
b2047,7.237430636,7.849844795,7.990227697,8.272747519,7.849496495,9.566219071
b4106,5.956777668,6.970495475,7.01601147,7.398031493,6.742857262,8.755087343
b4104,6.602365838,7.558615257,7.84780677,8.111540247,7.500669366,9.348289489
b4105,7.280257614,7.809193564,7.957470565,8.132396188,7.644048266,8.73718526
b0662,8.992468785,8.820499649,8.85612696,8.765092844,8.471072778,8.820793589
b2906,8.179977777,8.567289822,8.576276576,8.837219037,8.411091019,9.339930845
b1400,8.649070442,8.461391338,8.381531841,8.302351393,8.564024685,8.622101287
b2683,8.233096809,8.676243736,8.699133464,9.308928917,9.018191094,9.85545129
b2682,9.530579044,9.653555349,9.674955856,9.77803041,10.05568819,9.728776312
b1821,7.193231802,7.664934632,7.736726894,8.291134562,7.746798211,9.362493041
b2164,7.901130706,7.733133088,7.723998618,7.885536601,7.570885001,9.058107621
b1616,7.502830336,7.675745881,7.701454562,7.753298985,7.486053111,8.703314001
b1517,9.628449642,8.18375043,8.177547651,8.366782322,8.087715034,8.919676312
b0577,8.035042514,8.483425028,8.643106249,8.755920523,8.693705116,9.010009337
b0465,8.764824822,8.681194398,8.808885037,9.045703732,8.76443988,9.549860303
b3291,11.36730238,11.47170299,11.70109167,11.50349343,11.52325158,11.05481131
b4159,7.819996898,8.132692965,8.083427841,8.42631591,8.055823559,9.240734839
b2924,9.238592963,10.14240533,10.43806009,10.53395423,10.58187024,10.64649071
b1330,7.529882183,7.665876841,7.729192013,7.991973821,7.572408536,8.229496783
b0808,8.369674484,8.143602429,8.195678347,8.406025505,8.058079644,8.714823247
b0597,10.85827951,10.67456018,10.86184909,10.49234642,10.22559952,9.869160916
b1870,9.593189453,9.83562945,9.72778121,9.987836032,9.847513065,10.49408098
b3116,8.046563266,7.9427698,7.838640726,8.281750701,7.719247621,9.324834369
b2796,8.053754655,8.802329378,8.758040926,8.994097204,8.394867969,9.940382852
b3878,7.500558304,8.155128164,8.235518291,8.549020099,8.123909721,9.485786848
b1206,6.877488494,7.517343394,7.733142304,7.930499181,7.476507341,9.230679605
b4392,9.121669635,8.854600443,8.890947605,8.87977447,8.744783704,9.166889295
b2963,7.923589032,8.228765729,8.362183125,8.769942492,8.493932852,9.187725349
b2558,7.353707392,7.877470178,8.024324336,8.450944999,7.989282108,8.724425599
b3546,8.275589738,8.223809988,8.423682197,8.261972152,7.86310312,9.050804375
b1655,8.864063752,8.972024376,9.197857505,8.941857458,8.813044661,8.875887287
b2328,8.522565045,8.494707414,8.562172686,8.629390424,8.748765743,8.450441879
b2134,8.1555293,8.650232966,8.700108733,8.659834568,8.850728071,8.283945509
b1856,10.35359897,10.50983407,10.38860046,10.80421805,10.67520087,10.28951293
b1185,9.684638439,9.944641107,9.832135508,10.35336273,10.4498427,10.42585036
b3860,9.705654789,9.962776927,10.23112473,10.45611931,10.51083499,10.29796111
b4136,8.095166505,8.356040029,8.621761851,8.946437387,8.626700579,10.04800268
b0605,12.09131262,11.77440742,12.10195688,11.91423687,11.81565739,11.85737925
b0221,8.733892995,8.076442055,8.360830876,8.145656841,7.876843457,8.672267419
b2285,10.08605942,9.891834635,10.01585068,10.43349538,10.41116749,11.07984551
b2286,9.579377268,9.626566042,9.897655332,10.31809733,10.13183533,11.02221093
b2288,10.51330434,10.57598709,10.92014263,10.85911849,10.59067926,11.42531581
b2283,8.411559592,7.828852076,7.95005925,8.865601352,8.691090857,9.627062646
b2279,9.14548179,9.014074084,9.096288858,9.923522604,9.848299082,10.60765701
b2278,9.283302774,9.136482167,9.209003721,9.99803379,9.839850877,10.62418741
b2276,9.411662796,9.192427547,9.288626097,9.976253621,9.663442165,10.31798656
b2284,8.969889238,8.916589031,8.925065069,9.562887146,9.355959185,10.19428208
b2282,8.876039714,8.534614676,8.882523405,9.442603897,9.192055349,10.25531167
b2281,9.217806597,9.012648273,9.077814845,9.803779478,9.696459565,10.62755616
b2277,7.627102015,7.132499245,7.058349698,7.615383627,7.575191836,7.20526134
b2287,10.11013197,10.1575866,10.54297781,10.53779317,10.43829265,10.84816644
b2280,9.405575269,9.237649106,9.353439753,10.09258901,9.91562138,10.89860484
b1801,6.781165645,7.453755283,7.50516196,7.574828963,7.37598906,8.377693507
b4208,10.38882087,9.953905468,10.30610904,9.942941245,9.877509381,10.83079886
b0007,7.219260023,8.066955017,8.16728098,8.37938357,7.908811429,9.460315469
b0874,7.576615883,8.454180709,8.425466504,9.020708337,8.442939501,9.426325
b2923,7.725931172,8.472403785,8.399740427,8.641040446,8.686467254,9.732823718
b0037,7.336063302,8.209638222,8.121310713,8.684913242,8.185268456,9.954951942
b1734,7.664702338,7.925239448,7.996312579,8.294953849,7.765154148,8.724225005
b2467,8.597093208,9.540309902,9.490769474,9.467543088,9.657930035,9.343782602
b0404,8.302000921,8.511107916,8.441682318,8.58830693,8.294562026,9.285767493
b0314,7.481928256,8.151508954,8.151979411,8.587870399,8.070676034,9.630225183
b3370,7.294468106,7.999154405,8.203917703,8.613206048,8.040954571,9.639864816
b3816,7.984377781,8.424425116,8.563743034,9.315650996,8.909553166,10.26863921
b3040,8.777950287,8.890185186,9.031132277,9.179777901,9.365354692,9.803678327
b2373,7.293651166,7.560605472,7.785940506,8.039829422,7.611620497,9.076557636
b4233,8.441965894,8.622217008,8.826075207,9.111304337,8.963919176,9.400426517
b3196,7.840652372,8.321804364,8.360681551,8.581887286,8.401614106,9.339568272
b3691,7.59485323,8.139851881,8.177058509,8.76248898,7.931304869,10.23622757
b2843,7.888140719,7.977975235,8.148537228,8.266905054,8.025179354,9.044682381
b2156,9.29703624,10.05883142,9.973511431,10.90548739,9.934879933,11.25770343
b4130,6.942304773,7.707169634,7.890531163,8.420458107,7.670561249,9.958808305
b4356,7.543488214,7.961643182,7.975197691,8.407338672,7.795951169,9.444754023
b4358,7.112019953,7.766064836,7.788176123,8.284797084,7.445578753,9.286197881
b3431,9.793225636,9.730984788,9.783231179,9.698406849,9.410684103,10.50989618
b0155,8.975609562,8.884566428,8.896760079,8.887953705,8.593610678,9.537332598
b0684,9.699499315,10.11569557,10.19345768,10.5561791,10.41202696,10.47636776
b1378,8.45215507,8.470879859,8.51597425,8.788870329,8.57990609,8.362883268
b2895,8.829780308,9.136769734,9.244447814,9.481264375,9.368723035,9.207866393
b0641,10.05480142,10.0409553,10.09706729,10.15575943,10.0767974,9.744876208
b3201,9.410000671,9.750158998,9.764405377,9.981621862,9.926500707,10.03833213
b3200,9.507017038,9.742175409,9.787387128,9.993035838,10.01932002,9.992953314
b4261,9.273952415,9.225275535,9.28686903,9.531671707,9.509768759,10.17059868
b4262,8.433502672,8.535588631,8.576083039,9.020183775,8.650698126,10.01972783
b3199,9.54787387,9.642570012,9.710438802,9.850741886,9.750199347,10.03192289
b0054,9.665865996,9.604472398,9.669617237,9.857978079,9.768270867,10.10201264
b1025,7.504531348,8.082368842,7.895483127,8.311581351,8.425743758,8.734022368
b1490,9.52003076,8.961030168,8.969709982,8.525521265,8.440361178,8.688509038
b1535,7.932291733,8.527925884,8.194143238,8.501247151,8.637727166,9.052471351
b1341,9.145131607,8.900980207,8.819100259,8.275004216,8.344309076,8.686707291
b2503,7.063930848,7.544581209,7.470457749,7.727964021,7.277046556,8.623415662
b0315,7.638559722,8.238334332,8.05762101,9.034929493,9.028467207,9.697572556
b1285,8.609314643,8.262412546,8.409283246,8.567339218,8.484345471,9.133897406
b3525,9.407550512,9.624645378,9.361245888,9.496506545,9.134726361,9.815178023
b0009,8.827743408,8.797777528,9.183293528,9.353908311,9.087339489,9.852331043
b0784,9.162067257,9.428148444,9.406042659,9.414329642,9.053023898,9.373240796
b2530,10.38176342,10.2743418,10.58846411,10.94288757,10.69013655,11.39121503
b2470,7.171186309,7.630332526,7.648693609,7.837937422,7.524077001,8.337159393
b0463,9.814885112,9.906349097,10.03665526,10.30388614,10.42672228,9.870713159
b1394,7.587759875,7.586031428,7.779725501,7.863925808,7.357969376,8.525702709
b1090,9.977472935,10.29619844,10.21580458,10.66271421,10.41831594,11.39959835
b3059,8.522659598,8.61171724,8.598806352,8.527060631,8.768908843,8.367703333
b2529,10.32713459,10.0873032,10.37046365,10.59161233,10.3018896,11.07695205
b1683,10.17678386,10.133365,10.21363857,9.476633083,9.686216079,8.370656221
b1684,10.8671202,10.74964118,10.93580076,10.06744914,10.38087803,8.54927901
b1682,9.795168358,9.682346623,9.798194885,8.797508054,9.084488242,8.107151349
b1681,9.813078339,9.433123894,9.720851193,8.764454703,8.827491302,8.218744311
b0827,7.509619576,7.765679521,7.918397841,7.815227418,7.672645518,8.074371703
b3856,8.064036576,8.476073662,8.289661013,8.576608988,8.395643079,9.657428969
b3857,7.828491171,8.126307094,8.164766773,8.22788187,8.297146312,8.530514549
b3496,7.838904872,7.82838865,7.879944648,8.363137817,7.741660095,9.543597057
b2528,10.495901,10.31034669,10.46465678,10.80663311,10.49757951,11.27150619
b1679,9.656543939,9.318998464,9.401301105,8.37577577,8.435974677,8.203577373
b1009,7.315404978,7.704296274,8.138512791,8.250054586,7.675468858,8.276680846
b0444,8.668481098,9.428171634,9.429994912,9.604932356,9.601256375,9.930659863
b2794,8.603384164,8.595724374,8.705085325,8.946200604,8.974515321,8.971729909
b1008,7.364920961,7.755021704,7.994995767,8.250677329,7.515760127,9.448458323
b2765,7.918545872,8.843363785,8.751581985,9.445245768,8.663713908,10.08026771
b2263,6.39053716,6.78419132,6.412541946,7.273454502,6.426775787,7.628748118
b1011,8.456269946,8.564916915,8.722315495,8.979148112,8.469894098,9.654436693
b1010,7.481268493,7.896706871,8.045216066,8.249992171,7.85597198,9.18027288
b0968,9.257786186,9.432142038,9.328111426,9.426282383,9.647444514,9.017574405
b2264,9.297207734,9.020930056,9.358626379,9.285783449,9.574659857,9.353598287
b2262,8.452923701,8.671395556,8.822672393,9.045987498,9.003994459,9.286859595
b1686,9.106669934,9.258452726,9.260057524,9.595334053,9.638767199,9.889290135
b3991,10.5786669,10.00599593,10.16656802,9.564848599,9.528539022,9.696389191
b3992,10.47145581,10.15659319,10.16502176,9.641226683,9.496836656,9.859463298
b0423,9.349163469,10.21886193,9.569820228,9.676295303,9.833762865,8.782772717
b3990,10.30459113,9.989683463,10.13722075,9.769939727,9.719926478,10.22010501
b4407,10.41638246,9.791386698,9.978747537,9.24000389,9.430240466,8.561417399
